Date,SZ,DFM,NXZ50,Russia,WIG,SET,Singapore,Italy
2020/3/5,3071.68,2460.54,11640.89,1323.82,50753.91,1390.83,3018.27,21554.88
2020/3/4,3011.67,2479.4,11417.78,1348.19,51585.66,1378.61,3025.03,21946.03
2020/3/3,2992.9,2536.21,11346.31,1358.03,52231.14,1375.02,3019.56,21748.2
2020/3/2,2970.93,2536.66,11103.43,1303.47,50150.48,1335.72,3007.72,21655.09
2020/2/28,2880.3,,11261.16,1299.69,49276.54,1340.52,3011.08,21984.21
2020/2/27,2991.33,2590,11437.17,1386.2,51318.69,1395.08,3111.7,22799.37
2020/2/26,2987.93,2620.69,11533.86,1461.22,53451.01,1366.41,3117.52,23422.54
2020/2/25,3013.05,2673.03,11719.23,1446.11,53781.02,1439.1,3158.24,23090.44
2020/2/24,3031.23,2696.23,11857.12,,55088.26,1435.56,3142.2,23427.19
2020/2/21,3039.67,,12073.34,1524.71,57424.47,1495.09,3181.03,24773.15
2020/2/20,3030.15,2737.51,12064.86,1535.81,57693.12,1491.24,3198.68,25080.16
2020/2/19,2975.4,2728.05,11981.03,1542.08,57957.76,1505.54,3213.71,25477.55
2020/2/18,2984.97,2749.24,11935.84,1515.54,57894.45,1513.68,3196.63,25223.51
2020/2/17,2983.62,2749.28,11873.98,1543.25,58080.88,1527.25,3213,25120.54
2020/2/14,2917.01,,11834.83,1534.89,57895.19,1526.3,3220.03,24867.01
2020/2/13,2906.07,2733.72,11880.84,1543.5,57960.23,1532.77,3220.09,24892.15
2020/2/12,2926.9,2729.92,11898.24,1557.44,58156.08,1539.84,3223.37,24861.28
2020/2/11,2901.67,2742.35,11834.54,1539.56,57816.86,1523.93,3175.57,24688.89
2020/2/10,2890.49,2765.37,11702.59,1503.95,57474.88,,3163.15,24507.7
2020/2/7,2875.96,,11760.88,1518.23,57816.25,1535.24,3181.48,24478.32
2020/2/6,2866.51,2769.58,11735.68,1539.42,57900.04,1535.79,3231.55,24490.35
2020/2/5,2818.09,2771.76,11604.08,1560.48,58121.81,1534.14,3200.13,24236.63
2020/2/4,2783.29,2767.46,11511.49,1547.19,57607.63,1519.38,3156.57,23844.85
2020/2/3,2746.61,2771.31,11550.16,1521.16,56795.27,1496.06,3116.31,23460.01
2020/1/31,,,11717.44,1517.07,56681.27,1514.14,3153.73,23237.03
2020/1/30,,2790.42,11665.65,1544.55,56923.36,1523.99,3170.68,23781.1
2020/1/29,,2805.53,11676.51,1570.65,57351.22,1524.59,3182.57,24164.73
2020/1/28,,2792.56,11685.11,1572.23,57336.45,1513.26,3181.25,24027.63
2020/1/27,,2788.8,11807.14,1541.9,57063.12,1524.15,3240.02,23416.13
2020/1/24,,,11877.81,1599.82,58607.31,1569.55,3240.02,23969.13
2020/1/23,2976.53,2837.99,11901.11,1596.11,58401.85,1573.7,3234.56,23707.05
2020/1/22,3060.75,2848.94,11889.68,1612.87,58401.69,1574.59,3253.93,23706.29
2020/1/21,3052.14,2854.92,11805.14,1634.32,58616.01,1574.94,3247.17,23845.28
2020/1/20,3095.79,2850.95,11746.95,1646.6,59110.06,1589.11,3280.09,24002.45
2020/1/17,3075.5,,11800.21,1637.75,59039.84,1600.48,3281.03,24141.07
2020/1/16,3074.08,2828.28,11737.86,1612.72,58962.37,1595.87,3278,23940.41
2020/1/15,3090.04,2817.99,11676.67,1602.29,58671.25,1581.05,3256.98,23763.86
2020/1/14,3106.82,2802.9,11625.13,1604.96,59118.97,1586.9,3270.54,23928.21
2020/1/13,3115.57,2775.58,11543.67,1619.73,59275.02,1586.16,3251.07,23896.59
2020/1/10,3092.29,,11551.7,1614.69,58732.09,1580.63,3255.95,24021.4
2020/1/9,3094.88,2749.26,11537.68,1601.74,58397.17,1579.64,3247.48,24016.7
2020/1/8,3066.89,2713.48,11556.98,1589.08,57596.09,1559.27,3245.89,23832.02
2020/1/7,3104.8,2746.77,11629.86,,58283.26,1585.23,3247.86,23723.38
2020/1/6,3083.41,2693.17,11627.32,1568.35,,1568.5,3218.86,23581.29
2020/1/3,3083.79,,11593.14,1564.18,58603.27,1594.97,3238.82,23702.35
2020/1/2,3085.2,2769.09,11532.74,,59048.28,1595.82,3252,23836.26
2020/1/1,,,,,,,3222.83,
2019/12/31,3050.12,2764.86,11491.9,,,,3222.83,
2019/12/30,3040.02,2769.94,11556.45,1548.92,57832.88,1579.84,3222.44,23506.37
2019/12/27,3005.04,,11602.12,1549.4,57877.81,1578.22,3226.53,23757.6
2019/12/26,3007.35,2764.88,,1534.85,,1579.03,3222.99,
2019/12/25,2981.88,2773.11,,1544.12,,1573,3221.67,
2019/12/24,2982.68,2777.44,11642.78,1540.46,,1568.63,3221.67,
2019/12/23,2962.75,2782.45,11547.23,1535,57569.71,1573.57,3214,23898.42
2019/12/20,3004.94,,11482.29,1523.77,57202.89,1572.92,3212.39,24003.64
2019/12/19,3017.07,2768.56,11480.61,1519.49,57346.95,1573.51,3207.42,23708.94
2019/12/18,3017.04,2787.38,11329.56,1522.51,57169.88,1563.74,3209.54,23628.87
2019/12/17,3022.42,2758.39,11260.84,1520.6,57225.67,1548.65,3200.8,23630.77
2019/12/16,2984.39,2736.55,11226.83,1517.16,56832.07,1549.74,3206.09,23524.76
2019/12/13,2967.68,,11241.59,1501.42,56729.11,1573.91,3214.05,23329.33
2019/12/12,2915.7,2722.43,11307.98,1496.96,56621.06,1563.85,3194.67,23390.95
2019/12/11,2924.42,2713.57,11291.96,1463.15,55531.27,1551.82,3172.9,23155.64
2019/12/10,2917.32,2687.61,11284.22,1454.23,55609.32,,3162.89,23122.82
2019/12/9,2914.48,2684.44,11229.59,1456.79,55867.95,1552.96,3179.82,22956.9
2019/12/6,2912.01,,11276.2,1448.34,55994.68,1558.99,3194.71,23182.72
2019/12/5,2899.47,2694.71,11257.79,1430.39,56338.75,,3174.19,22969.4
2019/12/4,2878.12,2695.62,11209.87,1430.03,56123.68,1565.45,3159.79,23034.2
2019/12/3,2884.7,,11228.27,1414.06,56191.17,1567.63,3173.08,22736.52
2019/12/2,2875.81,,11301.98,1432.81,56868.74,1569.53,3187.97,22728.59
2019/11/29,2871.98,,11316.58,1438.45,57502.14,1590.59,3193.92,23259.33
2019/11/28,2889.69,2678.7,11207.29,1439.18,57669.94,1597.68,3200.61,23342.42
2019/11/27,2903.19,2711.72,11120.81,1441.08,57867.89,1607.27,3215.53,23485.03
2019/11/26,2907.06,2705.16,11044.54,1440.95,58051.64,1609.38,3207.85,23546.58
2019/11/25,2906.17,2705.47,10953.67,1454.63,58151.15,1614.8,3220.63,23467.25
2019/11/22,2885.29,,10946.3,1455.42,57863.03,1597.72,3225.65,23259.8
2019/11/21,2903.64,2684.28,10958.16,1454.74,57618.54,1591.86,3192.21,23279.78
2019/11/20,2911.05,2703.86,10975.49,1448.4,58026.68,1596.83,3229.78,23351.78
2019/11/19,2933.99,2701.02,10892.24,1451.64,58447.3,1607.25,3238.87,23329.21
2019/11/18,2909.2,2682.11,10873.16,1443.02,58851.05,1608,3258.66,23463.98
2019/11/15,2891.34,,10894.7,1449.42,58751.67,1602.23,3238.86,23588.59
2019/11/14,2909.87,2701.48,10899.25,1436.98,58622.1,1609.47,3231.85,23481.35
2019/11/13,2905.24,2650.46,10835.43,1437.85,58816.98,1615.14,3239.22,23578.43
2019/11/12,2914.82,2662.57,10926.31,1449.35,59141.35,1626.2,3267.8,23782.15
2019/11/11,2909.97,2673.7,10919.79,1460.84,,1622.12,3240.65,23489.93
2019/11/8,2964.18,,10876.98,1468.17,59191.71,1637.85,3264.3,23534.49
2019/11/7,2978.71,2698.78,10795.06,1487.03,59492.22,1640.88,3285.72,23503.03
2019/11/6,2978.6,2688.05,10759.18,1471.38,59174.29,1623.99,3262.69,23373.22
2019/11/5,2991.56,2687.77,10841.54,1460.5,59517.7,1626.87,3248.63,23364.82
2019/11/4,2975.49,2706.73,10801.55,,59326.13,1622.25,3236.4,23311.43
2019/11/1,2958.2,,10761.69,1455.44,,1592.52,3229.43,22934.32
2019/10/31,2929.06,2746.93,10787.82,1422.92,57783.02,1601.49,3229.88,22693.77
2019/10/30,2939.32,2754.69,10789.54,1431.9,58430.48,1601.83,3207.92,22646.08
2019/10/29,2954.18,2739.7,10793.75,1424.05,58392.58,1591.21,3197.04,22680.74
2019/10/28,2980.05,2777.07,10828.6,1411.92,58101.72,1596.48,3185.53,22695.64
2019/10/25,2954.93,,10788.64,1421.2,57329.09,1593.28,3185.53,22608.99
2019/10/24,2940.92,2784.11,10831.52,1413.63,58012.97,1620.97,3168.87,22527.42
2019/10/23,2941.62,2780.14,10853.79,1392.47,57950.18,,3144.28,22351.07
2019/10/22,2954.38,2787.72,11090.39,1387.68,57986.45,1631.46,3160.67,22487.08
2019/10/21,2939.62,2763.89,11062.75,1365.14,57418.58,1620.78,3139.15,22478.19
2019/10/18,2938.14,,11067.12,1355.27,57024.61,1631.43,3114.16,22321.77
2019/10/17,2977.33,2780.01,11141.86,1353.49,57297.12,1632.8,3126.14,22375.67
2019/10/16,2978.71,2825.69,11178.64,1347.43,56898.36,1634.46,3134.71,22428.09
2019/10/15,2991.05,2823.86,11045.34,1331.03,56781.82,1627.01,3116.17,22365.34
2019/10/14,3007.88,2839.21,11026.6,1321.13,56647.08,,3124.45,22097.94
2019/10/11,2973.66,,10923.71,1329.63,56895.37,1626,3113.97,22165.34
2019/10/10,2947.71,2810.46,10886.73,1330.92,56034.97,1607.5,3089.48,21756.39
2019/10/9,2924.86,2809.95,10940.86,1317.48,56260.83,1616.18,3089.9,21533.64
2019/10/8,2913.57,2796.58,11016.15,1306.39,56247.95,1612.17,3110.85,21405.73
2019/10/7,,2803.08,10975.62,1320.25,55987.34,1613.71,3099.48,21652.15
2019/10/4,,,10892.82,1311.65,55980.47,1605.96,3078.36,21470.44
2019/10/3,,2761.02,10821.21,1307.01,55523.06,1610.69,3087.97,21311.51
2019/10/2,,2744.18,10951.64,1313.75,55598.64,1613.64,3103.45,21298.24
2019/10/1,,2778.8,10996.99,1329.37,56847.98,1624.09,3146.03,21927.57
2019/9/30,2905.19,2781.07,10925.62,1333.91,57320.3,1637.22,3119.99,22107.7
2019/9/27,2932.17,,10836.5,1347.72,57666.04,1643.76,3125.63,22017.4
2019/9/26,2929.09,2798.21,10822.77,1359.59,57377.87,1636.75,3125.81,21947.67
2019/9/25,2955.43,2802.35,10861.44,1354.01,57085.05,1628.38,3125.82,21788.22
2019/9/24,2985.34,2803.34,10858.71,1358.8,57462.78,1630.5,3155.46,21901.01
2019/9/23,2977.08,2835.27,10873.33,1373.49,56874.12,1622.79,3143.24,21899.88
2019/9/20,3006.45,,10829.39,1377.38,57485.19,1636.2,3159.68,22123.25
2019/9/19,2999.28,2819.69,10801.05,1378.06,58053.03,1640.66,3158.8,22128.24
2019/9/18,2985.66,2823.56,10774.85,1382.16,58297.28,1654.14,3166.84,21947.7
2019/9/17,2978.12,2849.67,10868.03,1381.5,57980.44,1663.93,3183,21801.93
2019/9/16,3030.75,2878.04,10831.75,1396.09,58525.39,1662.93,3203.93,21969.24
2019/9/13,,,10863.41,1368.93,58144.64,1661.96,3211.49,22181.41
2019/9/12,3031.24,2888.39,10905.06,1361.05,57886.6,1660.68,3194.96,22083.17
2019/9/11,3008.81,2885,10924.88,1354.68,57949.46,1674.03,3204.52,21891.57
2019/9/10,3021.2,2892.27,11142.58,1343.95,57893.23,1665.93,3155.71,21869.01
2019/9/9,3024.74,2879.51,11202.93,1340.14,57682.47,1671.22,3146.33,21989.73
2019/9/6,2999.6,,11218.99,1340.52,56593.23,1670.06,3144.48,21947.33
2019/9/5,2985.86,2890.92,11106.67,1337.92,56358.3,1669.79,3147.06,21955.07
2019/9/4,2957.41,2879.94,11008.13,1330.77,56176.46,1658.64,3130.57,21737.8
2019/9/3,2930.15,2876.44,10953.92,1303.49,56237.4,1642.25,3090.63,21399.23
2019/9/2,2924.11,2889.81,10800,1309.22,56965.68,1654.11,3082.96,21451.98
2019/8/30,2886.24,,10757.2,1293.32,56739.53,1654.92,3106.52,21322.9
2019/8/29,2890.92,2758.6,10580.07,1284.94,55273.05,1639.14,3081.83,21398.17
2019/8/28,2893.76,2757.8,10626.17,1266.71,54846.48,1616.93,3056.47,20990.71
2019/8/27,2902.19,2751.29,10513.16,1258.6,55881.98,1615.47,3067.52,20991.3
2019/8/26,2863.57,2729.04,10483.47,1268.25,55909.06,1622.73,3065.33,20676.83
2019/8/23,2897.43,,10622.35,1268.45,56047.39,1646.68,3110.35,20473.86
2019/8/22,2883.44,2768.85,10725.22,1282.63,56118.92,1633.56,3127.74,20816.99
2019/8/21,2880.33,2790.84,10709.32,1280.19,56121.78,1638.24,3122.57,20847.07
2019/8/20,2880,2788.99,10803.84,1264.59,56204.55,1625.57,3135.95,20485.43
2019/8/19,2883.1,2790.71,10702.48,1247.53,56035.15,1637.26,3128.45,20715.49
2019/8/16,2823.82,,10655.36,1239.81,55227.6,1631.4,3115.03,20322.59
2019/8/15,2815.8,2795.76,10704.11,1250.13,,1604.03,3126.09,
2019/8/14,2808.91,2831.69,10849.76,1259.68,55634.7,1619.45,3147.6,20020.28
2019/8/13,2797.26,,10854.77,1297.85,57024.9,1620.23,3146.73,20539.43
2019/8/12,2814.99,,10872.74,1294.12,55915.51,,,20263.83
2019/8/9,2774.75,,10873.21,1289.47,56316.19,1650.64,3168.94,20324.23
2019/8/8,2794.55,2837.96,10874.3,1303.8,57102.69,1665.12,3168.94,20841.15
2019/8/7,2768.68,2831.28,10786.26,1284.91,56625.18,1669.44,3184.69,20538.85
2019/8/6,2777.56,2796.98,10587.17,1294.5,57082.76,1671.48,3170.47,20631.74
2019/8/5,2821.5,2799.83,10766.03,1282.29,57157.8,1665.99,3194.51,20773.3
2019/8/2,2867.84,,10863.87,1293.19,58360.55,1684.71,3261.11,21046.86
2019/8/1,2908.77,2900.39,10860.82,1346.4,58863.73,1699.75,3291.75,21566.91
2019/7/31,2932.51,2918.38,10857.75,1360.04,59670.6,1711.97,3300.75,21398.19
2019/7/30,2952.34,2911.68,10878.95,1352.89,59430.05,1706.49,3350.54,21278.24
2019/7/29,2941.01,2880.61,10851.36,1353.61,59678.7,,3346.39,21709.3
2019/7/26,2944.54,,10807.61,1348.3,60146.67,1717.97,3363.76,21837.74
2019/7/25,2937.36,2850.69,10898.28,1346.91,60249.72,1730.9,3381.26,21903.29
2019/7/24,2923.28,2855.74,10812.54,1339.62,60776.71,1725.44,3368.44,22080.32
2019/7/23,2899.94,2832.53,10867.25,1345.48,60750.64,1724.87,3373.13,21954.66
2019/7/22,2886.97,2774.87,10824.69,1341.17,60929.94,1727.58,3357.22,21735.7
2019/7/19,2924.2,,10753.15,1350.69,60902.04,1735.1,3377.96,21641.46
2019/7/18,2901.18,2762.98,10741.09,1349.76,60192.6,1723.44,3361.05,22090.81
2019/7/17,2931.69,2716.09,10654.8,1361.58,59975.08,1718.85,3364.87,22079.38
2019/7/16,2937.62,2722.47,10651.2,1382.09,60372.23,,3360.03,22204.08
2019/7/15,2942.19,2715.7,10666.56,1386.52,60527.98,1727.98,3347.95,22178.05
2019/7/12,2930.55,,10701.43,1387.87,60378,1731.59,3357.34,22182.7
2019/7/11,2917.76,2685.58,10687.32,1398.88,60362.11,1740.45,3350.45,22169.42
2019/7/10,2915.3,2687.23,10650.14,1407.64,60242.61,1739.43,3340.42,22044.96
2019/7/9,2928.23,2656.2,10538.11,1394.86,60199.83,1721.48,3329.46,21886.17
2019/7/8,2933.36,2656.16,10605.98,1399.55,60582.98,1731.03,3334.23,21976
2019/7/5,3011.06,,10615.47,1398.75,60628.11,1731.23,3366.81,21985.79
2019/7/4,3005.25,2660.53,10558.28,1411.53,60888.98,1724.37,3372.25,22120.7
2019/7/3,3015.26,2666.04,10544.43,1401.52,60671.76,1738.51,3367.8,21905.34
2019/7/2,3043.94,2678.92,10531.94,1398.26,60538.16,1732.23,3370.8,21392.87
2019/7/1,3044.9,2673.68,10464.53,1401.64,60323.79,1740.91,3372.26,21254.04
2019/6/28,2978.88,,10501.1,1380.52,60187.43,1730.34,3321.61,21234.79
2019/6/27,2996.79,2626.06,10431.22,1388.07,60293.37,1731.64,3328.6,21110.87
2019/6/26,2976.28,2622.64,10408.05,1386.63,59852.7,1722.21,3301.25,21057.14
2019/6/25,2982.07,2623.47,10418.29,1380.87,59480.64,1721.33,3304.27,21128.41
2019/6/24,3008.15,2639.84,10388.31,1387.06,60003.9,1716,3311.53,21284.1
2019/6/21,3001.98,,10327.29,1375.02,59433.13,1717.14,3321.4,21388.63
2019/6/20,2987.12,2658.88,10290.76,1391.21,,1717.82,3314.51,21361.44
2019/6/19,2917.8,2639.48,10304.83,1361.14,59738.56,1705.98,3288.17,21221.38
2019/6/18,2890.16,2628.83,10191.33,1359.23,59936.46,1683.6,3238.73,21133.78
2019/6/17,2887.62,2614.31,10170.26,1340.9,58857.01,1667.23,3207.99,20626.42
2019/6/14,2881.97,,10235.37,1341.05,59092.01,1672.33,3222.63,20612.45
2019/6/13,2910.74,2633,10223.81,1346.98,59374.38,1674.14,3220.66,20630.75
2019/6/12,2909.38,2663.55,10205.14,,58917.55,1671.11,3207.74,20463.25
2019/6/11,2925.72,2675.39,10139.15,1343.33,59200.36,1670.41,3209.58,20609.7
2019/6/10,2852.13,2674.77,10027.61,1335.71,58895.99,1664.73,3188.11,20484.99
2019/6/7,,,10047.82,1325.95,58852.53,1653.5,3166.29,20360.59
2019/6/6,2827.8,,9987,1319.85,58360.5,1653.41,3146.18,20177.81
2019/6/5,2861.42,,9956.06,1303.35,57601.52,1648.46,3142.37,20155.73
2019/6/4,2862.28,,9951.93,1307.55,57781.8,1637.69,3142.37,20229.42
2019/6/3,2890.08,,9972.61,1315.22,57857.73,,3123.46,19874.24
2019/5/31,2898.7,,10117.99,1287.09,57909.95,1620.22,3117.76,19802.11
2019/5/30,2905.81,2620.33,10071.98,1286.52,57566.83,1621.57,3143,19947.92
2019/5/29,2914.7,2599.7,10096.47,1275.92,56870.63,1619.36,3163.28,19999.94
2019/5/28,2909.91,2607.01,10123.32,1271.15,56920.14,1632.04,3165.32,20260.98
2019/5/27,2892.38,2575.04,10147.71,1288.12,56781.5,1624.84,3170.77,20363.13
2019/5/24,2852.99,,10222.36,1279.11,56753.79,1614.12,3169.89,20376.03
2019/5/23,2852.52,2589.68,10263.41,1275.42,56351.13,1609.79,3160.72,20136.39
2019/5/22,2891.7,2584.35,10237.48,1292.79,57264.89,1626.91,3183.14,20573.31
2019/5/21,2905.97,2539.24,10216.09,1279.12,56772.23,1610.49,3183.26,20698.61
2019/5/20,2870.6,2513.22,10234.15,1256.22,56317.39,,3205.46,20539.87
2019/5/17,2882.3,,10180.8,1254.68,56561.79,1608.11,3205.46,21105.28
2019/5/16,2955.71,2575.01,10176.99,1261.33,56664.5,1614.75,3230.26,21151.8
2019/5/15,2938.68,2583.74,10131.58,1247.02,56373.36,1621.27,3218.77,20863.14
2019/5/14,2883.61,2612.98,10070.35,1241.51,56209.08,1633.84,3223.71,20892.66
2019/5/13,2903.71,2525.61,10126.83,1207.57,56389.14,1640.13,3234.28,20593.72
2019/5/10,2939.21,,10099.37,1213.79,56913.26,1648.69,3273.5,20874.78
2019/5/9,2850.95,2672.61,10104.35,,56637.25,1646.8,3269.7,20817.16
2019/5/8,2893.76,2712.87,10063.05,1233.05,57522.36,1654.01,3283.84,21203.86
2019/5/7,2926.39,2725.87,10027.39,1237.86,57845.47,1669.68,3312.52,21219.14
2019/5/6,2906.46,2733.45,9960.62,1245.59,59087.98,,3290.62,21409.29
2019/5/3,,,10058.08,1248.39,,1679.05,3392.29,21763.48
2019/5/2,,2758.51,10084.99,1238.05,59744.3,1679.17,3393.33,21710.38
2019/5/1,,2751.51,9966.42,,,,,
2019/4/30,3078.34,2767.1,10013.83,1248.39,60145.5,1673.52,3400.2,21881.33
2019/4/29,3062.5,2760.14,10012.77,1254.96,60865.49,1666.68,3407.02,21788.54
2019/4/26,3086.4,,9994.57,1247.01,60990.17,1667.15,3356.95,21737.97
2019/4/25,3123.83,2787.44,10040.56,1245.98,60680.62,1673.32,3350.28,21719.88
2019/4/24,3201.61,2802.58,10071.74,1263.97,60959.72,1673.43,3362.43,21724.44
2019/4/23,3198.59,2811.09,10004.84,1277.71,60938.98,1671.31,3353.47,21896.84
2019/4/22,3215.04,2820.95,9995.56,1275.59,,1673.48,3357.7,
2019/4/19,3270.8,,,1260.82,,1674.1,,
2019/4/18,3250.2,2813.91,9959.62,1262.28,60910.11,1675,3347.58,21956.59
2019/4/17,3263.12,2813.22,9982.24,1265.51,61166,1673.2,3348.64,22000.88
2019/4/16,3253.6,2791.87,9908.39,1255.45,61067.07,,3332.04,21918.93
2019/4/15,3177.79,2805.04,9846.35,1246.99,60812.06,,3325.86,21892.42
2019/4/12,3188.63,,9768.33,1253.44,60969.26,1660.45,3331.98,21858.31
